date,trend_value,keyword
2019-09-15,113.60112755461593,vreme sutra
2019-09-22,132.53464881371858,vreme sutra
2019-09-29,137.26802912849425,vreme sutra
2019-10-06,104.1343669250646,vreme sutra
2019-10-13,56.800563777307964,vreme sutra
2019-10-20,42.600422832980975,vreme sutra
2019-10-27,108.86774723984027,vreme sutra
2019-11-03,151.46817007282124,vreme sutra
2019-11-10,94.66760629551328,vreme sutra
2019-11-17,104.1343669250646,vreme sutra
2019-11-24,113.60112755461593,vreme sutra
2019-12-01,118.33450786939159,vreme sutra
2019-12-08,99.40098661028894,vreme sutra
2019-12-15,80.46746535118628,vreme sutra
2019-12-22,132.53464881371858,vreme sutra
2019-12-29,89.93422598073761,vreme sutra
2020-01-05,75.73408503641062,vreme sutra
2020-01-12,52.0671834625323,vreme sutra
2020-01-19,47.33380314775664,vreme sutra
2020-01-26,75.73408503641062,vreme sutra
2020-02-02,151.46817007282124,vreme sutra
2020-02-09,123.06788818416726,vreme sutra
2020-02-16,104.1343669250646,vreme sutra
2020-02-23,123.06788818416726,vreme sutra
2020-03-01,146.73478975804557,vreme sutra
2020-03-08,113.60112755461593,vreme sutra
2020-03-15,89.93422598073761,vreme sutra
2020-03-22,104.1343669250646,vreme sutra
2020-03-29,89.93422598073761,vreme sutra
2020-04-05,56.800563777307964,vreme sutra
2020-04-12,113.60112755461593,vreme sutra
2020-04-19,127.80126849894292,vreme sutra
2020-04-26,189.33521259102656,vreme sutra
2020-05-03,146.73478975804557,vreme sutra
2020-05-10,170.4016913319239,vreme sutra
2020-05-17,198.80197322057788,vreme sutra
2020-05-24,213.00211416490487,vreme sutra
2020-05-31,208.2687338501292,vreme sutra
2020-06-07,179.86845196147522,vreme sutra
2020-06-14,194.0685929058022,vreme sutra
2020-06-21,132.53464881371858,vreme sutra
2020-06-28,127.80126849894292,vreme sutra
2020-07-05,123.06788818416726,vreme sutra
2020-07-12,170.4016913319239,vreme sutra
2020-07-19,189.33521259102656,vreme sutra
2020-07-26,208.2687338501292,vreme sutra
2020-08-02,473.33803147756635,vreme sutra
2020-08-09,383.40380549682874,vreme sutra
2020-08-16,317.1364810899695,vreme sutra
2020-08-23,302.9363401456425,vreme sutra
2020-08-30,298.2029598308668,vreme sutra
2020-09-06,208.2687338501292,vreme sutra
2020-09-13,213.00211416490487,vreme sutra
2020-09-20,269.8026779422128,vreme sutra
2020-09-27,326.6032417195208,vreme sutra
2020-10-04,364.4702842377261,vreme sutra
2020-10-11,407.0707070707071,vreme sutra
2020-10-18,284.00281888653984,vreme sutra
2020-10-25,265.06929762743715,vreme sutra
2020-11-01,231.93563542400753,vreme sutra
2020-11-08,208.2687338501292,vreme sutra
2020-11-15,231.93563542400753,vreme sutra
2020-11-22,184.6018322762509,vreme sutra
2020-11-29,156.2015503875969,vreme sutra
2020-12-06,156.2015503875969,vreme sutra
2020-12-13,108.86774723984027,vreme sutra
2020-12-20,142.00140944326992,vreme sutra
2020-12-27,175.13507164669954,vreme sutra
2021-01-03,198.80197322057788,vreme sutra
2021-01-10,203.53535353535355,vreme sutra
2021-01-17,170.4016913319239,vreme sutra
2021-01-24,113.60112755461593,vreme sutra
2021-01-31,94.66760629551328,vreme sutra
2021-02-07,108.86774723984027,vreme sutra
2021-02-14,94.66760629551328,vreme sutra
2021-02-21,85.20084566596195,vreme sutra
2021-02-28,89.93422598073761,vreme sutra
2021-03-07,99.40098661028894,vreme sutra
2021-03-14,113.60112755461593,vreme sutra
2021-03-21,94.66760629551328,vreme sutra
2021-03-28,113.60112755461593,vreme sutra
2021-04-04,123.06788818416726,vreme sutra
2021-04-11,142.00140944326992,vreme sutra
2021-04-18,132.53464881371858,vreme sutra
2021-04-25,151.46817007282124,vreme sutra
2021-05-02,160.93493070237255,vreme sutra
2021-05-09,160.93493070237255,vreme sutra
2021-05-16,156.2015503875969,vreme sutra
2021-05-23,194.0685929058022,vreme sutra
2021-05-30,156.2015503875969,vreme sutra
2021-06-06,151.46817007282124,vreme sutra
2021-06-13,113.60112755461593,vreme sutra
2021-06-20,108.86774723984027,vreme sutra
2021-06-27,127.80126849894292,vreme sutra
2021-07-04,99.40098661028894,vreme sutra
2021-07-11,156.2015503875969,vreme sutra
2021-07-18,104.1343669250646,vreme sutra
2021-07-25,89.93422598073761,vreme sutra
2021-08-01,99.40098661028894,vreme sutra
2021-08-08,47.33380314775664,vreme sutra
2021-08-15,99.40098661028894,vreme sutra
2021-08-22,160.93493070237255,vreme sutra
2021-08-29,123.06788818416726,vreme sutra
2021-09-05,47.33380314775664,vreme sutra
2021-09-12,94.66760629551328,vreme sutra
2021-09-19,113.60112755461593,vreme sutra
2021-09-26,127.80126849894292,vreme sutra
2021-10-03,123.06788818416726,vreme sutra
2021-10-10,118.33450786939159,vreme sutra
2021-10-17,85.20084566596195,vreme sutra
2021-10-24,56.800563777307964,vreme sutra
2021-10-31,118.33450786939159,vreme sutra
2021-11-07,94.66760629551328,vreme sutra
2021-11-14,66.26732440685929,vreme sutra
2021-11-21,75.73408503641062,vreme sutra
2021-11-28,108.86774723984027,vreme sutra
2021-12-05,118.33450786939159,vreme sutra
2021-12-12,85.20084566596195,vreme sutra
2021-12-19,75.73408503641062,vreme sutra
2021-12-26,71.00070472163496,vreme sutra
2022-01-02,80.46746535118628,vreme sutra
2022-01-09,85.20084566596195,vreme sutra
2022-01-16,80.46746535118628,vreme sutra
2022-01-23,66.26732440685929,vreme sutra
2022-01-30,66.26732440685929,vreme sutra
2022-02-06,80.46746535118628,vreme sutra
