date,trend_value,keyword
2020-10-25,318.14898595943833,vitamin c
2020-11-01,306.57993192454967,vitamin c
2020-11-08,393.3478371862147,vitamin c
2020-11-15,439.62405332576935,vitamin c
2020-11-22,578.4527017444334,vitamin c
2020-11-29,503.25385051765704,vitamin c
2020-12-06,445.4085803432137,vitamin c
2020-12-13,370.20972911643736,vitamin c
2020-12-20,289.2263508722167,vitamin c
2020-12-27,271.8727698198837,vitamin c
2021-01-03,260.30371578499506,vitamin c
2021-01-10,237.16560771521773,vitamin c
2021-01-17,225.59655368032904,vitamin c
2021-01-24,190.88939157566304,vitamin c
2021-01-31,237.16560771521773,vitamin c
2021-02-07,254.51918876755073,vitamin c
2021-02-14,214.02749964544037,vitamin c
2021-02-21,214.02749964544037,vitamin c
2021-02-28,260.30371578499506,vitamin c
2021-03-07,254.51918876755073,vitamin c
2021-03-14,306.5799319245497,vitamin c
2021-03-21,283.4418238547724,vitamin c
2021-03-28,300.7954049071054,vitamin c
2021-04-04,306.5799319245497,vitamin c
2021-04-11,237.16560771521773,vitamin c
2021-04-18,248.7346617501064,vitamin c
2021-04-25,190.88939157566304,vitamin c
2021-05-02,208.24297262799604,vitamin c
2021-05-09,214.02749964544037,vitamin c
2021-05-16,185.1048645582187,vitamin c
2021-05-23,167.7512835058857,vitamin c
2021-05-30,179.32033754077437,vitamin c
2021-06-06,161.96675648844138,vitamin c
2021-06-13,133.04412140121968,vitamin c
2021-06-20,127.25959438377537,vitamin c
2021-06-27,138.82864841866405,vitamin c
2021-07-04,109.90601333144235,vitamin c
2021-07-11,109.90601333144235,vitamin c
2021-07-18,127.25959438377537,vitamin c
2021-07-25,121.47506736633103,vitamin c
2021-08-01,138.82864841866405,vitamin c
2021-08-08,150.3977024535527,vitamin c
2021-08-15,150.3977024535527,vitamin c
2021-08-22,121.47506736633103,vitamin c
2021-08-29,167.7512835058857,vitamin c
2021-09-05,185.1048645582187,vitamin c
2021-09-12,202.4584456105517,vitamin c
2021-09-19,219.8120266628847,vitamin c
2021-09-26,248.7346617501064,vitamin c
2021-10-03,242.95013473266206,vitamin c
2021-10-10,260.30371578499506,vitamin c
2021-10-17,260.30371578499506,vitamin c
2021-10-24,231.38108069777337,vitamin c
2021-10-31,225.59655368032904,vitamin c
2021-11-07,219.8120266628847,vitamin c
2021-11-14,202.4584456105517,vitamin c
