date,trend_value,keyword,ISO_YEAR,ISO_WEEK
2021-01-03,57.71623141779584,povisena temperatura,2020,53
2021-01-10,0.0,povisena temperatura,2021,1
2021-01-17,65.67709092369871,povisena temperatura,2021,2
2021-01-24,53.7358016648444,povisena temperatura,2021,3
2021-01-31,47.765157035417246,povisena temperatura,2021,4
2021-02-07,0.0,povisena temperatura,2021,5
2021-02-14,58.7113388560337,povisena temperatura,2021,6
2021-02-21,0.0,povisena temperatura,2021,7
2021-02-28,0.0,povisena temperatura,2021,8
2021-03-07,0.0,povisena temperatura,2021,9
2021-03-14,67.66730580017443,povisena temperatura,2021,10
2021-03-21,0.0,povisena temperatura,2021,11
2021-03-28,45.77494215894153,povisena temperatura,2021,12
2021-04-04,62.691768608985136,povisena temperatura,2021,13
2021-04-11,48.760264473655106,povisena temperatura,2021,14
2021-04-18,0.0,povisena temperatura,2021,15
2021-04-25,0.0,povisena temperatura,2021,16
2021-05-02,0.0,povisena temperatura,2021,17
2021-05-09,0.0,povisena temperatura,2021,18
2021-05-16,45.77494215894153,povisena temperatura,2021,19
2021-05-23,0.0,povisena temperatura,2021,20
2021-05-30,0.0,povisena temperatura,2021,21
2021-06-06,0.0,povisena temperatura,2021,22
2021-06-13,0.0,povisena temperatura,2021,23
2021-06-20,0.0,povisena temperatura,2021,24
2021-06-27,0.0,povisena temperatura,2021,25
2021-07-04,0.0,povisena temperatura,2021,26
2021-07-11,0.0,povisena temperatura,2021,27
2021-07-18,59.70644629427156,povisena temperatura,2021,28
2021-07-25,50.750479350130824,povisena temperatura,2021,29
2021-08-01,0.0,povisena temperatura,2021,30
2021-08-08,0.0,povisena temperatura,2021,31
2021-08-15,48.760264473655106,povisena temperatura,2021,32
2021-08-22,0.0,povisena temperatura,2021,33
2021-08-29,61.69666117074728,povisena temperatura,2021,34
2021-09-05,0.0,povisena temperatura,2021,35
2021-09-12,0.0,povisena temperatura,2021,36
2021-09-19,74.63305786783945,povisena temperatura,2021,37
2021-09-26,49.755371911892965,povisena temperatura,2021,38
2021-10-03,56.72112397955798,povisena temperatura,2021,39
2021-10-10,52.74069422660654,povisena temperatura,2021,40
2021-10-17,62.691768608985136,povisena temperatura,2021,41
2021-10-24,0.0,povisena temperatura,2021,42
2021-10-31,51.74558678836868,povisena temperatura,2021,43
2021-11-07,0.0,povisena temperatura,2021,44
2021-11-14,0.0,povisena temperatura,2021,45
2021-11-21,0.0,povisena temperatura,2021,46
2021-11-28,48.760264473655106,povisena temperatura,2021,47
2021-12-05,81.59880993550446,povisena temperatura,2021,48
2021-12-12,0.0,povisena temperatura,2021,49
2021-12-19,0.0,povisena temperatura,2021,50
2021-12-26,0.0,povisena temperatura,2021,51
2022-01-02,57.71623141779584,povisena temperatura,2021,52
2022-01-09,0.0,povisena temperatura,2022,1
2022-01-16,68.66241323841228,povisena temperatura,2022,2
2022-01-23,0.0,povisena temperatura,2022,3
2022-01-30,0.0,povisena temperatura,2022,4
2022-02-06,44.77983472070367,povisena temperatura,2022,5
2022-02-13,59.70644629427156,povisena temperatura,2022,6
2022-02-20,36.818975214800794,povisena temperatura,2022,7
2022-02-27,0.0,povisena temperatura,2022,8
2022-03-06,0.0,povisena temperatura,2022,9
2022-03-13,0.0,povisena temperatura,2022,10
2022-03-20,0.0,povisena temperatura,2022,11
2022-03-27,44.77983472070367,povisena temperatura,2022,12
2022-04-03,0.0,povisena temperatura,2022,13
2022-04-10,0.0,povisena temperatura,2022,14
2022-04-17,0.0,povisena temperatura,2022,15
2022-04-24,50.750479350130824,povisena temperatura,2022,16
2022-05-01,0.0,povisena temperatura,2022,17
2022-05-08,0.0,povisena temperatura,2022,18
2022-05-15,49.755371911892965,povisena temperatura,2022,19
2022-05-22,0.0,povisena temperatura,2022,20
2022-05-29,0.0,povisena temperatura,2022,21
2022-06-05,41.79451240599009,povisena temperatura,2022,22
2022-06-12,0.0,povisena temperatura,2022,23
2022-06-19,0.0,povisena temperatura,2022,24
2022-06-26,0.0,povisena temperatura,2022,25
2022-07-03,41.79451240599009,povisena temperatura,2022,26
2022-07-10,0.0,povisena temperatura,2022,27
2022-07-17,48.760264473655106,povisena temperatura,2022,28
2022-07-24,0.0,povisena temperatura,2022,29
2022-07-31,40.79940496775223,povisena temperatura,2022,30
2022-08-07,0.0,povisena temperatura,2022,31
2022-08-14,0.0,povisena temperatura,2022,32
2022-08-21,0.0,povisena temperatura,2022,33
2022-08-28,40.79940496775223,povisena temperatura,2022,34
2022-09-04,0.0,povisena temperatura,2022,35
2022-09-11,0.0,povisena temperatura,2022,36
2022-09-18,0.0,povisena temperatura,2022,37
2022-09-25,0.0,povisena temperatura,2022,38
2022-10-02,0.0,povisena temperatura,2022,39
2022-10-09,45.77494215894153,povisena temperatura,2022,40
2022-10-16,0.0,povisena temperatura,2022,41
2022-10-23,0.0,povisena temperatura,2022,42
2022-10-30,0.0,povisena temperatura,2022,43
2022-11-06,36.818975214800794,povisena temperatura,2022,44
2022-11-13,0.0,povisena temperatura,2022,45
2022-11-20,0.0,povisena temperatura,2022,46
2022-11-27,60.70155373250942,povisena temperatura,2022,47
2022-12-04,0.0,povisena temperatura,2022,48
2022-12-11,0.0,povisena temperatura,2022,49
2022-12-18,0.0,povisena temperatura,2022,50
2022-12-25,0.0,povisena temperatura,2022,51
2023-01-01,50.750479350130824,povisena temperatura,2022,52
2023-01-08,0.0,povisena temperatura,2023,1
2023-01-15,0.0,povisena temperatura,2023,2
2023-01-22,0.0,povisena temperatura,2023,3
2023-01-29,39.80429752951437,povisena temperatura,2023,4
2023-02-05,46.77004959717939,povisena temperatura,2023,5
2023-02-12,0.0,povisena temperatura,2023,6
2023-02-19,0.0,povisena temperatura,2023,7
2023-02-26,0.0,povisena temperatura,2023,8
2023-03-05,34.828760338325075,povisena temperatura,2023,9
2023-03-12,0.0,povisena temperatura,2023,10
2023-03-19,0.0,povisena temperatura,2023,11
2023-03-26,0.0,povisena temperatura,2023,12
2023-04-02,0.0,povisena temperatura,2023,13
2023-04-09,0.0,povisena temperatura,2023,14
2023-04-16,0.0,povisena temperatura,2023,15
2023-04-23,0.0,povisena temperatura,2023,16
2023-04-30,0.0,povisena temperatura,2023,17
2023-05-07,0.0,povisena temperatura,2023,18
2023-05-14,0.0,povisena temperatura,2023,19
2023-05-21,0.0,povisena temperatura,2023,20
2023-05-28,0.0,povisena temperatura,2023,21
2023-06-04,0.0,povisena temperatura,2023,22
2023-06-11,0.0,povisena temperatura,2023,23
2023-06-18,0.0,povisena temperatura,2023,24
2023-06-25,0.0,povisena temperatura,2023,25
2023-07-02,0.0,povisena temperatura,2023,26
2023-07-09,48.80366479806424,povisena temperatura,2023,27
2023-07-16,0.0,povisena temperatura,2023,28
2023-07-23,0.0,povisena temperatura,2023,29
2023-07-30,0.0,povisena temperatura,2023,30
2023-08-06,0.0,povisena temperatura,2023,31
2023-08-13,0.0,povisena temperatura,2023,32
2023-08-20,0.0,povisena temperatura,2023,33
2023-08-27,39.686496648975314,povisena temperatura,2023,34
2023-09-03,0.0,povisena temperatura,2023,35
2023-09-10,53.63040087699367,povisena temperatura,2023,36
2023-09-17,0.0,povisena temperatura,2023,37
2023-09-24,0.0,povisena temperatura,2023,38
2023-10-01,0.0,povisena temperatura,2023,39
2023-10-08,0.0,povisena temperatura,2023,40
2023-10-15,0.0,povisena temperatura,2023,41
2023-10-22,0.0,povisena temperatura,2023,42
2023-10-29,40.759104666515185,povisena temperatura,2023,43
2023-11-05,36.468672596355695,povisena temperatura,2023,44
2023-11-12,0.0,povisena temperatura,2023,45
2023-11-19,0.0,povisena temperatura,2023,46
2023-11-26,0.0,povisena temperatura,2023,47
2023-12-03,0.0,povisena temperatura,2023,48
2023-12-10,38.613888631435444,povisena temperatura,2023,49
2023-12-17,0.0,povisena temperatura,2023,50
2023-12-24,0.0,povisena temperatura,2023,51
2023-12-31,0.0,povisena temperatura,2023,52
2024-01-07,0.0,povisena temperatura,2024,1
2024-01-14,0.0,povisena temperatura,2024,2
2024-01-21,52.55779285945379,povisena temperatura,2024,3
2024-01-28,0.0,povisena temperatura,2024,4
2024-02-04,0.0,povisena temperatura,2024,5
2024-02-11,0.0,povisena temperatura,2024,6
2024-02-18,0.0,povisena temperatura,2024,7
2024-02-25,0.0,povisena temperatura,2024,8
2024-03-03,0.0,povisena temperatura,2024,9
2024-03-10,0.0,povisena temperatura,2024,10
2024-03-17,0.0,povisena temperatura,2024,11
2024-03-24,0.0,povisena temperatura,2024,12
2024-03-31,0.0,povisena temperatura,2024,13
2024-04-07,0.0,povisena temperatura,2024,14
2024-04-14,0.0,povisena temperatura,2024,15
2024-04-21,0.0,povisena temperatura,2024,16
2024-04-28,0.0,povisena temperatura,2024,17
2024-05-05,0.0,povisena temperatura,2024,18
2024-05-12,0.0,povisena temperatura,2024,19
2024-05-19,0.0,povisena temperatura,2024,20
2024-05-26,0.0,povisena temperatura,2024,21
2024-06-02,0.0,povisena temperatura,2024,22
2024-06-09,0.0,povisena temperatura,2024,23
2024-06-16,0.0,povisena temperatura,2024,24
2024-06-23,0.0,povisena temperatura,2024,25
2024-06-30,0.0,povisena temperatura,2024,26
2024-07-07,0.0,povisena temperatura,2024,27
2024-07-14,0.0,povisena temperatura,2024,28
2024-07-21,0.0,povisena temperatura,2024,29
2024-07-28,0.0,povisena temperatura,2024,30
2024-08-04,0.0,povisena temperatura,2024,31
2024-08-11,0.0,povisena temperatura,2024,32
2024-08-18,0.0,povisena temperatura,2024,33
2024-08-25,0.0,povisena temperatura,2024,34
2024-09-01,0.0,povisena temperatura,2024,35
2024-09-08,0.0,povisena temperatura,2024,36
2024-09-15,0.0,povisena temperatura,2024,37
2024-09-22,0.0,povisena temperatura,2024,38
2024-09-29,0.0,povisena temperatura,2024,39
2024-10-06,0.0,povisena temperatura,2024,40
2024-10-13,0.0,povisena temperatura,2024,41
2024-10-20,0.0,povisena temperatura,2024,42
2024-10-27,0.0,povisena temperatura,2024,43
2024-11-03,0.0,povisena temperatura,2024,44
2024-11-10,0.0,povisena temperatura,2024,45
2024-11-17,0.0,povisena temperatura,2024,46
2024-11-24,0.0,povisena temperatura,2024,47
2024-12-01,0.0,povisena temperatura,2024,48
2024-12-08,0.0,povisena temperatura,2024,49
2024-12-15,0.0,povisena temperatura,2024,50
2024-12-22,0.0,povisena temperatura,2024,51
2024-12-29,0.0,povisena temperatura,2024,52
2025-01-05,0.0,povisena temperatura,2025,1
2025-01-12,0.0,povisena temperatura,2025,2
2025-01-19,0.0,povisena temperatura,2025,3
2025-01-26,0.0,povisena temperatura,2025,4
2025-02-02,50.94888083314398,povisena temperatura,2025,5
2025-02-09,0.0,povisena temperatura,2025,6
2025-02-16,0.0,povisena temperatura,2025,7
2025-02-23,0.0,povisena temperatura,2025,8
2025-03-02,0.0,povisena temperatura,2025,9
2025-03-09,0.0,povisena temperatura,2025,10
2025-03-16,0.0,povisena temperatura,2025,11
2025-03-23,0.0,povisena temperatura,2025,12
2025-03-30,0.0,povisena temperatura,2025,13
2025-04-06,0.0,povisena temperatura,2025,14
2025-04-13,0.0,povisena temperatura,2025,15
2025-04-20,0.0,povisena temperatura,2025,16
2025-04-27,0.0,povisena temperatura,2025,17
2025-05-04,0.0,povisena temperatura,2025,18
2025-05-11,0.0,povisena temperatura,2025,19
