keyword,ISO_YEAR,ISO_WEEK,trend_value
simptomi prehlade,2025,40,0.0
simptomi prehlade,2025,41,0.0
simptomi prehlade,2025,42,0.0
simptomi prehlade,2025,43,0.0
simptomi prehlade,2025,44,0.0
simptomi prehlade,2025,45,0.0
simptomi prehlade,2025,46,0.0
simptomi prehlade,2025,47,0.0
simptomi prehlade,2025,48,0.0
simptomi prehlade,2025,49,0.0
simptomi prehlade,2025,50,0.0
simptomi prehlade,2025,51,0.0
simptomi prehlade,2025,52,0.0
simptomi prehlade,2026,1,0.0
simptomi prehlade,2026,2,0.0
simptomi prehlade,2026,3,0.0
simptomi prehlade,2026,4,0.0
simptomi prehlade,2026,5,0.0
simptomi prehlade,2026,6,0.0
simptomi prehlade,2026,7,0.0
simptomi prehlade,2026,8,0.0
simptomi prehlade,2026,9,0.0
simptomi prehlade,2026,10,0.0
simptomi prehlade,2026,11,0.0
simptomi prehlade,2026,12,0.0
simptomi prehlade,2026,13,0.0
simptomi prehlade,2026,14,0.0
simptomi prehlade,2026,15,0.0
simptomi prehlade,2026,16,0.0
simptomi prehlade,2026,17,0.0
simptomi prehlade,2026,18,0.0
simptomi prehlade,2026,19,0.0
simptomi prehlade,2026,20,0.0
simptomi prehlade,2026,21,0.0
simptomi prehlade,2026,22,0.0
simptomi prehlade,2026,23,0.0
simptomi prehlade,2026,24,0.0
simptomi prehlade,2026,25,0.0
simptomi prehlade,2026,26,0.0
simptomi prehlade,2026,27,0.0
simptomi prehlade,2026,28,0.0
simptomi prehlade,2026,29,0.0
simptomi prehlade,2026,30,0.0
simptomi prehlade,2026,31,100.0
sirup za kasalj,2013,1,0.0
sirup za kasalj,2013,2,0.0
sirup za kasalj,2013,3,54.0
sirup za kasalj,2013,4,75.0
sirup za kasalj,2013,5,56.0
sirup za kasalj,2013,6,0.0
sirup za kasalj,2013,7,66.0
sirup za kasalj,2013,8,56.0
sirup za kasalj,2013,9,0.0
sirup za kasalj,2013,10,72.0
sirup za kasalj,2013,11,0.0
sirup za kasalj,2013,12,0.0
sirup za kasalj,2013,13,0.0
sirup za kasalj,2013,14,0.0
sirup za kasalj,2013,15,0.0
sirup za kasalj,2013,16,0.0
sirup za kasalj,2013,17,0.0
sirup za kasalj,2013,18,0.0
sirup za kasalj,2013,19,0.0
sirup za kasalj,2013,20,0.0
sirup za kasalj,2013,21,0.0
sirup za kasalj,2013,22,0.0
sirup za kasalj,2013,23,0.0
sirup za kasalj,2013,24,0.0
sirup za kasalj,2013,25,0.0
sirup za kasalj,2013,26,0.0
sirup za kasalj,2013,27,0.0
sirup za kasalj,2013,28,59.0
sirup za kasalj,2013,29,0.0
sirup za kasalj,2013,30,62.0
sirup za kasalj,2013,31,0.0
sirup za kasalj,2013,32,0.0
sirup za kasalj,2013,33,0.0
sirup za kasalj,2013,34,0.0
sirup za kasalj,2013,35,0.0
sirup za kasalj,2013,36,0.0
sirup za kasalj,2013,37,0.0
sirup za kasalj,2013,38,0.0
sirup za kasalj,2013,39,0.0
sirup za kasalj,2013,40,0.0
sirup za kasalj,2013,41,0.0
sirup za kasalj,2013,42,0.0
sirup za kasalj,2013,43,0.0
sirup za kasalj,2013,44,65.0
sirup za kasalj,2013,45,0.0
sirup za kasalj,2013,46,0.0
sirup za kasalj,2013,47,0.0
sirup za kasalj,2013,48,0.0
sirup za kasalj,2013,49,0.0
sirup za kasalj,2013,50,0.0
sirup za kasalj,2013,51,0.0
sirup za kasalj,2013,52,0.0
sirup za kasalj,2014,1,0.0
sirup za kasalj,2014,2,46.0
sirup za kasalj,2014,3,47.0
sirup za kasalj,2014,4,0.0
sirup za kasalj,2014,5,0.0
sirup za kasalj,2014,6,0.0
sirup za kasalj,2014,7,50.0
sirup za kasalj,2014,8,47.0
sirup za kasalj,2014,9,67.0
sirup za kasalj,2014,10,0.0
sirup za kasalj,2014,11,0.0
sirup za kasalj,2014,12,0.0
sirup za kasalj,2014,13,66.0
sirup za kasalj,2014,14,0.0
sirup za kasalj,2014,15,0.0
sirup za kasalj,2014,16,0.0
sirup za kasalj,2014,17,0.0
sirup za kasalj,2014,18,0.0
sirup za kasalj,2014,19,0.0
sirup za kasalj,2014,20,0.0
sirup za kasalj,2014,21,0.0
sirup za kasalj,2014,22,0.0
sirup za kasalj,2014,23,0.0
sirup za kasalj,2014,24,0.0
sirup za kasalj,2014,25,0.0
sirup za kasalj,2014,26,0.0
sirup za kasalj,2014,27,0.0
sirup za kasalj,2014,28,0.0
sirup za kasalj,2014,29,0.0
sirup za kasalj,2014,30,0.0
sirup za kasalj,2014,31,0.0
sirup za kasalj,2014,32,0.0
sirup za kasalj,2014,33,0.0
sirup za kasalj,2014,34,0.0
sirup za kasalj,2014,35,0.0
sirup za kasalj,2014,36,0.0
sirup za kasalj,2014,37,0.0
sirup za kasalj,2014,38,0.0
sirup za kasalj,2014,39,0.0
sirup za kasalj,2014,40,85.0
sirup za kasalj,2014,41,0.0
sirup za kasalj,2014,42,67.0
sirup za kasalj,2014,43,0.0
sirup za kasalj,2014,44,66.0
sirup za kasalj,2014,45,81.0
sirup za kasalj,2014,46,64.0
sirup za kasalj,2014,47,63.0
sirup za kasalj,2014,48,65.0
sirup za kasalj,2014,49,57.0
sirup za kasalj,2014,50,50.0
sirup za kasalj,2014,51,77.0
sirup za kasalj,2014,52,74.0
sirup za kasalj,2015,1,64.0
sirup za kasalj,2015,2,100.0
sirup za kasalj,2015,3,49.0
sirup za kasalj,2015,4,59.0
sirup za kasalj,2015,5,56.0
sirup za kasalj,2015,6,65.0
sirup za kasalj,2015,7,82.0
sirup za kasalj,2015,8,69.0
sirup za kasalj,2015,9,0.0
sirup za kasalj,2015,10,69.0
sirup za kasalj,2015,11,0.0
sirup za kasalj,2015,12,0.0
sirup za kasalj,2015,13,0.0
sirup za kasalj,2015,14,0.0
sirup za kasalj,2015,15,0.0
sirup za kasalj,2015,16,0.0
sirup za kasalj,2015,17,0.0
sirup za kasalj,2015,18,0.0
sirup za kasalj,2015,19,0.0
sirup za kasalj,2015,20,0.0
sirup za kasalj,2015,21,0.0
sirup za kasalj,2015,22,58.0
sirup za kasalj,2015,23,0.0
sirup za kasalj,2015,24,0.0
sirup za kasalj,2015,25,49.0
sirup za kasalj,2015,26,0.0
sirup za kasalj,2015,27,0.0
sirup za kasalj,2015,28,0.0
sirup za kasalj,2015,29,0.0
sirup za kasalj,2015,30,0.0
sirup za kasalj,2015,31,0.0
sirup za kasalj,2015,32,0.0
sirup za kasalj,2015,33,0.0
sirup za kasalj,2015,34,0.0
sirup za kasalj,2015,35,0.0
sirup za kasalj,2015,36,0.0
sirup za kasalj,2015,37,0.0
sirup za kasalj,2015,38,57.0
sirup za kasalj,2015,39,0.0
sirup za kasalj,2015,40,0.0
sirup za kasalj,2015,41,61.0
sirup za kasalj,2015,42,66.0
sirup za kasalj,2015,43,69.0
sirup za kasalj,2015,44,65.0
sirup za kasalj,2015,45,56.0
sirup za kasalj,2015,46,69.0
sirup za kasalj,2015,47,79.0
sirup za kasalj,2015,48,75.0
sirup za kasalj,2015,49,79.0
sirup za kasalj,2015,50,93.0
sirup za kasalj,2015,51,57.0
sirup za kasalj,2015,52,76.0
sirup za kasalj,2015,53,44.83101391650099
sirup za kasalj,2016,1,44.83101391650099
sirup za kasalj,2016,2,0.0
sirup za kasalj,2016,3,0.0
sirup za kasalj,2016,4,57.38369781312127
sirup za kasalj,2016,5,50.210735586481114
sirup za kasalj,2016,6,52.00397614314115
sirup za kasalj,2016,7,71.72962226640159
sirup za kasalj,2016,8,48.417495029821076
sirup za kasalj,2016,9,41.24453280318092
sirup za kasalj,2016,10,53.7972166998012
sirup za kasalj,2016,11,0.0
sirup za kasalj,2016,12,78.90258449304176
sirup za kasalj,2016,13,62.763419483101394
sirup za kasalj,2016,14,55.590457256461235
sirup za kasalj,2016,15,0.0
sirup za kasalj,2016,16,0.0
sirup za kasalj,2016,17,0.0
sirup za kasalj,2016,18,0.0
sirup za kasalj,2016,19,66.34990059642148
sirup za kasalj,2016,20,0.0
sirup za kasalj,2016,21,0.0
sirup za kasalj,2016,22,0.0
sirup za kasalj,2016,23,0.0
sirup za kasalj,2016,24,0.0
sirup za kasalj,2016,25,0.0
sirup za kasalj,2016,26,0.0
sirup za kasalj,2016,27,0.0
sirup za kasalj,2016,28,0.0
sirup za kasalj,2016,29,0.0
sirup za kasalj,2016,30,0.0
sirup za kasalj,2016,31,0.0
sirup za kasalj,2016,32,0.0
sirup za kasalj,2016,33,0.0
sirup za kasalj,2016,34,0.0
sirup za kasalj,2016,35,0.0
sirup za kasalj,2016,36,0.0
sirup za kasalj,2016,37,0.0
sirup za kasalj,2016,38,0.0
sirup za kasalj,2016,39,0.0
sirup za kasalj,2016,40,78.90258449304176
sirup za kasalj,2016,41,68.14314115308152
sirup za kasalj,2016,42,95.04174950298211
sirup za kasalj,2016,43,77.1093439363817
sirup za kasalj,2016,44,0.0
sirup za kasalj,2016,45,53.7972166998012
sirup za kasalj,2016,46,86.07554671968191
sirup za kasalj,2016,47,0.0
sirup za kasalj,2016,48,69.93638170974155
sirup za kasalj,2016,49,84.28230616302187
sirup za kasalj,2016,50,175.7375745526839
sirup za kasalj,2016,51,154.2186878727634
sirup za kasalj,2016,52,163.18489065606363
sirup za kasalj,2017,1,116.56063618290258
sirup za kasalj,2017,2,44.83101391650099
sirup za kasalj,2017,3,82.48906560636183
sirup za kasalj,2017,4,69.93638170974155
sirup za kasalj,2017,5,43.037773359840955
sirup za kasalj,2017,6,87.86878727634195
sirup za kasalj,2017,7,77.1093439363817
sirup za kasalj,2017,8,73.52286282306163
sirup za kasalj,2017,9,50.210735586481114
sirup za kasalj,2017,10,48.417495029821076
sirup za kasalj,2017,11,71.72962226640159
sirup za kasalj,2017,12,77.1093439363817
sirup za kasalj,2017,13,73.52286282306163
sirup za kasalj,2017,14,50.210735586481114
sirup za kasalj,2017,15,77.1093439363817
sirup za kasalj,2017,16,0.0
sirup za kasalj,2017,17,0.0
sirup za kasalj,2017,18,48.417495029821076
sirup za kasalj,2017,19,68.14314115308152
sirup za kasalj,2017,20,0.0
sirup za kasalj,2017,21,0.0
sirup za kasalj,2017,22,62.763419483101394
sirup za kasalj,2017,23,0.0
sirup za kasalj,2017,24,0.0
sirup za kasalj,2017,25,0.0
sirup za kasalj,2017,26,0.0
sirup za kasalj,2017,27,0.0
sirup za kasalj,2017,28,0.0
sirup za kasalj,2017,29,0.0
sirup za kasalj,2017,30,0.0
sirup za kasalj,2017,31,0.0
sirup za kasalj,2017,32,0.0
sirup za kasalj,2017,33,0.0
sirup za kasalj,2017,34,0.0
sirup za kasalj,2017,35,0.0
sirup za kasalj,2017,36,55.590457256461235
sirup za kasalj,2017,37,57.38369781312127
sirup za kasalj,2017,38,0.0
sirup za kasalj,2017,39,80.6958250497018
sirup za kasalj,2017,40,96.83499005964215
sirup za kasalj,2017,41,82.48906560636183
sirup za kasalj,2017,42,112.97415506958251
sirup za kasalj,2017,43,77.1093439363817
sirup za kasalj,2017,44,95.04174950298211
sirup za kasalj,2017,45,60.97017892644135
sirup za kasalj,2017,46,78.90258449304176
sirup za kasalj,2017,47,105.80119284294234
sirup za kasalj,2017,48,55.590457256461235
sirup za kasalj,2017,49,69.93638170974155
sirup za kasalj,2017,50,78.90258449304176
sirup za kasalj,2017,51,89.66202783300199
sirup za kasalj,2017,52,105.80119284294234
sirup za kasalj,2018,1,84.28230616302187
sirup za kasalj,2018,2,77.1093439363817
sirup za kasalj,2018,3,129.11332007952285
sirup za kasalj,2018,4,152.42544731610337
sirup za kasalj,2018,5,179.32405566600397
sirup za kasalj,2018,6,156.01192842942345
sirup za kasalj,2018,7,118.35387673956262
sirup za kasalj,2018,8,89.66202783300199
sirup za kasalj,2018,9,86.07554671968191
sirup za kasalj,2018,10,102.21471172962227
sirup za kasalj,2018,11,116.56063618290258
sirup za kasalj,2018,12,46.62425447316103
sirup za kasalj,2018,13,86.07554671968191
sirup za kasalj,2018,14,69.93638170974155
sirup za kasalj,2018,15,50.210735586481114
sirup za kasalj,2018,16,0.0
sirup za kasalj,2018,17,0.0
sirup za kasalj,2018,18,52.00397614314115
sirup za kasalj,2018,19,0.0
sirup za kasalj,2018,20,0.0
sirup za kasalj,2018,21,0.0
sirup za kasalj,2018,22,0.0
sirup za kasalj,2018,23,0.0
sirup za kasalj,2018,24,0.0
sirup za kasalj,2018,25,0.0
sirup za kasalj,2018,26,0.0
sirup za kasalj,2018,27,0.0
sirup za kasalj,2018,28,0.0
sirup za kasalj,2018,29,60.06301017424863
sirup za kasalj,2018,30,0.0
sirup za kasalj,2018,31,0.0
sirup za kasalj,2018,32,0.0
sirup za kasalj,2018,33,50.052508478540524
sirup za kasalj,2018,34,0.0
sirup za kasalj,2018,35,0.0
sirup za kasalj,2018,36,0.0
sirup za kasalj,2018,37,86.09031458308971
sirup za kasalj,2018,38,68.07141153081511
sirup za kasalj,2018,39,92.09661560051457
sirup za kasalj,2018,40,124.1302210267805
sirup za kasalj,2018,41,140.14702373991346
sirup za kasalj,2018,42,120.12602034849726
sirup za kasalj,2018,43,84.08821424394809
sirup za kasalj,2018,44,98.10291661793943
sirup za kasalj,2018,45,122.12812068763888
sirup za kasalj,2018,46,94.09871593965619
sirup za kasalj,2018,47,146.15332475733834
sirup za kasalj,2018,48,128.13442170506374
sirup za kasalj,2018,49,98.10291661793943
sirup za kasalj,2018,50,124.1302210267805
sirup za kasalj,2018,51,132.13862238334698
sirup za kasalj,2018,52,130.13652204420538
sirup za kasalj,2019,1,118.12392000935564
sirup za kasalj,2019,2,92.09661560051457
sirup za kasalj,2019,3,144.1512244181967
sirup za kasalj,2019,4,128.13442170506374
sirup za kasalj,2019,5,172.18062916617941
sirup za kasalj,2019,6,156.16382645304643
sirup za kasalj,2019,7,130.13652204420538
sirup za kasalj,2019,8,76.07981288738159
sirup za kasalj,2019,9,118.12392000935564
sirup za kasalj,2019,10,48.050408139398904
sirup za kasalj,2019,11,86.09031458308971
sirup za kasalj,2019,12,78.08191322652321
sirup za kasalj,2019,13,72.07561220909835
sirup za kasalj,2019,14,64.06721085253187
sirup za kasalj,2019,15,86.09031458308971
sirup za kasalj,2019,16,54.056709156823764
sirup za kasalj,2019,17,92.09661560051457
sirup za kasalj,2019,18,52.054608817682144
sirup za kasalj,2019,19,58.06090983510701
sirup za kasalj,2019,20,62.06511051339025
sirup za kasalj,2019,21,66.06931119167349
sirup za kasalj,2019,22,56.05880949596539
sirup za kasalj,2019,23,46.048307800257284
sirup za kasalj,2019,24,52.054608817682144
sirup za kasalj,2019,25,0.0
sirup za kasalj,2019,26,0.0
sirup za kasalj,2019,27,0.0
sirup za kasalj,2019,28,0.0
sirup za kasalj,2019,29,0.0
sirup za kasalj,2019,30,0.0
sirup za kasalj,2019,31,0.0
sirup za kasalj,2019,32,0.0
sirup za kasalj,2019,33,0.0
sirup za kasalj,2019,34,50.052508478540524
sirup za kasalj,2019,35,46.048307800257284
sirup za kasalj,2019,36,0.0
sirup za kasalj,2019,37,86.09031458308971
sirup za kasalj,2019,38,142.1491240790551
sirup za kasalj,2019,39,114.1197193310724
sirup za kasalj,2019,40,104.10921763536429
sirup za kasalj,2019,41,134.14072272248862
sirup za kasalj,2019,42,136.14282306163022
sirup za kasalj,2019,43,116.12181967021402
sirup za kasalj,2019,44,86.09031458308971
sirup za kasalj,2019,45,114.1197193310724
sirup za kasalj,2019,46,92.09661560051457
sirup za kasalj,2019,47,66.06931119167349
sirup za kasalj,2019,48,120.12602034849726
sirup za kasalj,2019,49,88.09241492223133
sirup za kasalj,2019,50,98.10291661793943
sirup za kasalj,2019,51,104.10921763536429
sirup za kasalj,2019,52,102.10711729622267
sirup za kasalj,2020,1,156.16382645304643
sirup za kasalj,2020,2,126.13232136592212
sirup za kasalj,2020,3,166.17432814875454
sirup za kasalj,2020,4,150.15752543562158
sirup za kasalj,2020,5,200.2100339141621
sirup za kasalj,2020,6,138.14492340077186
sirup za kasalj,2020,7,86.09031458308971
sirup za kasalj,2020,8,0.0
sirup za kasalj,2020,9,78.08191322652321
sirup za kasalj,2020,10,110.11551865278915
sirup za kasalj,2020,11,102.10711729622267
sirup za kasalj,2020,12,82.08611390480647
sirup za kasalj,2020,13,80.08401356566483
sirup za kasalj,2020,14,0.0
sirup za kasalj,2020,15,0.0
sirup za kasalj,2020,16,0.0
sirup za kasalj,2020,17,0.0
sirup za kasalj,2020,18,0.0
sirup za kasalj,2020,19,0.0
sirup za kasalj,2020,20,0.0
sirup za kasalj,2020,21,0.0
sirup za kasalj,2020,22,0.0
sirup za kasalj,2020,23,0.0
sirup za kasalj,2020,24,0.0
sirup za kasalj,2020,25,0.0
sirup za kasalj,2020,26,0.0
sirup za kasalj,2020,27,0.0
sirup za kasalj,2020,28,70.07351186995673
sirup za kasalj,2020,29,0.0
sirup za kasalj,2020,30,46.048307800257284
sirup za kasalj,2020,31,0.0
sirup za kasalj,2020,32,0.0
sirup za kasalj,2020,33,0.0
sirup za kasalj,2020,34,0.0
sirup za kasalj,2020,35,46.048307800257284
sirup za kasalj,2020,36,68.07141153081511
sirup za kasalj,2020,37,68.07141153081511
sirup za kasalj,2020,38,0.0
sirup za kasalj,2020,39,70.07351186995673
sirup za kasalj,2020,40,56.05880949596539
sirup za kasalj,2020,41,0.0
sirup za kasalj,2020,42,58.06090983510701
sirup za kasalj,2020,43,80.08401356566483
sirup za kasalj,2020,44,76.07981288738159
sirup za kasalj,2020,45,110.11551865278915
sirup za kasalj,2020,46,104.10921763536429
sirup za kasalj,2020,47,114.1197193310724
sirup za kasalj,2020,48,94.09871593965619
sirup za kasalj,2020,49,82.08611390480647
sirup za kasalj,2020,50,96.10081627879781
sirup za kasalj,2020,51,64.06721085253187
sirup za kasalj,2020,52,54.056709156823764
sirup za kasalj,2020,53,42.65472922171224
sirup za kasalj,2021,1,0.0
sirup za kasalj,2021,2,42.65472922171224
sirup za kasalj,2021,3,60.21844125418198
sirup za kasalj,2021,4,100.36406875696997
sirup za kasalj,2021,5,87.81856016234872
sirup za kasalj,2021,6,132.98239110298522
sirup za kasalj,2021,7,97.85496703804571
sirup za kasalj,2021,8,95.34586531912147
sirup za kasalj,2021,9,130.47328938406096
sirup za kasalj,2021,10,85.30945844342448
sirup za kasalj,2021,11,77.78215328665172
sirup za kasalj,2021,12,70.25484812987898
sirup za kasalj,2021,13,105.38227219481847
sirup za kasalj,2021,14,112.90957735159122
sirup za kasalj,2021,15,72.76394984880324
sirup za kasalj,2021,16,77.78215328665172
sirup za kasalj,2021,17,60.21844125418198
sirup za kasalj,2021,18,60.21844125418198
sirup za kasalj,2021,19,97.85496703804571
sirup za kasalj,2021,20,0.0
sirup za kasalj,2021,21,55.200237816333484
sirup za kasalj,2021,22,107.89137391374271
sirup za kasalj,2021,23,0.0
sirup za kasalj,2021,24,40.14562750278799
sirup za kasalj,2021,25,57.70933953525773
sirup za kasalj,2021,26,47.672932659560736
sirup za kasalj,2021,27,47.672932659560736
sirup za kasalj,2021,28,57.70933953525773
sirup za kasalj,2021,29,52.691136097409235
sirup za kasalj,2021,30,62.72754297310623
sirup za kasalj,2021,31,80.29125500557598
sirup za kasalj,2021,32,0.0
sirup za kasalj,2021,33,97.85496703804571
sirup za kasalj,2021,34,77.78215328665172
sirup za kasalj,2021,35,100.36406875696997
sirup za kasalj,2021,36,143.01879797868222
sirup za kasalj,2021,37,135.49149282190945
sirup za kasalj,2021,38,213.2736461085612
sirup za kasalj,2021,39,135.49149282190945
sirup za kasalj,2021,40,175.63712032469743
sirup za kasalj,2021,41,168.1098151679247
sirup za kasalj,2021,42,168.1098151679247
sirup za kasalj,2021,43,155.56430657330344
sirup za kasalj,2021,44,168.1098151679247
sirup za kasalj,2021,45,112.90957735159122
sirup za kasalj,2021,46,100.36406875696997
sirup za kasalj,2021,47,95.34586531912147
sirup za kasalj,2021,48,120.43688250836396
sirup za kasalj,2021,49,160.58251001115195
sirup za kasalj,2021,50,117.92778078943971
sirup za kasalj,2021,51,120.43688250836396
sirup za kasalj,2021,52,245.89196845457644
sirup za kasalj,2022,1,170.61891688684895
sirup za kasalj,2022,2,228.32825642210668
sirup za kasalj,2022,3,205.74634095178845
sirup za kasalj,2022,4,203.2372392328642
sirup za kasalj,2022,5,117.92778078943971
sirup za kasalj,2022,6,117.92778078943971
sirup za kasalj,2022,7,127.9641876651367
sirup za kasalj,2022,8,77.78215328665172
sirup za kasalj,2022,9,140.50969625975796
sirup za kasalj,2022,10,173.1280186057732
sirup za kasalj,2022,11,127.9641876651367
sirup za kasalj,2022,12,120.43688250836396
sirup za kasalj,2022,13,138.0005945408337
sirup za kasalj,2022,14,122.94598422728822
sirup za kasalj,2022,15,100.36406875696997
sirup za kasalj,2022,16,130.47328938406096
sirup za kasalj,2022,17,120.43688250836396
sirup za kasalj,2022,18,85.30945844342448
sirup za kasalj,2022,19,57.70933953525773
sirup za kasalj,2022,20,85.30945844342448
sirup za kasalj,2022,21,57.70933953525773
sirup za kasalj,2022,22,87.81856016234872
sirup za kasalj,2022,23,72.76394984880324
sirup za kasalj,2022,24,62.72754297310623
sirup za kasalj,2022,25,67.74574641095472
sirup za kasalj,2022,26,50.182034378484985
sirup za kasalj,2022,27,67.74574641095472
sirup za kasalj,2022,28,95.34586531912147
sirup za kasalj,2022,29,60.21844125418198
sirup za kasalj,2022,30,92.83676360019723
sirup za kasalj,2022,31,80.29125500557598
sirup za kasalj,2022,32,50.182034378484985
sirup za kasalj,2022,33,52.691136097409235
sirup za kasalj,2022,34,67.74574641095472
sirup za kasalj,2022,35,62.72754297310623
sirup za kasalj,2022,36,115.41867907051547
sirup za kasalj,2022,37,117.92778078943971
sirup za kasalj,2022,38,153.0552048543792
sirup za kasalj,2022,39,160.58251001115195
sirup za kasalj,2022,40,178.1462220436217
sirup za kasalj,2022,41,233.3464598599552
sirup za kasalj,2022,42,205.74634095178845
sirup za kasalj,2022,43,203.2372392328642
sirup za kasalj,2022,44,208.25544267071268
sirup za kasalj,2022,45,158.0734082922277
sirup za kasalj,2022,46,153.0552048543792
sirup za kasalj,2022,47,163.0916117300762
sirup za kasalj,2022,48,158.0734082922277
sirup za kasalj,2022,49,170.61891688684895
sirup za kasalj,2022,50,160.58251001115195
sirup za kasalj,2022,51,193.2008323571672
sirup za kasalj,2022,52,218.29184954640968
sirup za kasalj,2023,1,233.3464598599552
sirup za kasalj,2023,2,173.1280186057732
sirup za kasalj,2023,3,160.58251001115195
sirup za kasalj,2023,4,148.0370014165307
sirup za kasalj,2023,5,220.80095126533394
sirup za kasalj,2023,6,250.91017189242493
sirup za kasalj,2023,7,178.1462220436217
sirup za kasalj,2023,8,155.56430657330344
sirup za kasalj,2023,9,107.89137391374271
sirup za kasalj,2023,10,155.56430657330344
sirup za kasalj,2023,11,160.58251001115195
sirup za kasalj,2023,12,112.90957735159122
sirup za kasalj,2023,13,110.40047563266697
sirup za kasalj,2023,14,90.32766188127297
sirup za kasalj,2023,15,95.34586531912147
sirup za kasalj,2023,16,62.72754297310623
sirup za kasalj,2023,17,120.43688250836396
sirup za kasalj,2023,18,82.80035672450023
sirup za kasalj,2023,19,85.30945844342448
sirup za kasalj,2023,20,65.23664469203048
sirup za kasalj,2023,21,85.30945844342448
sirup za kasalj,2023,22,70.25484812987898
sirup za kasalj,2023,23,67.74574641095472
sirup za kasalj,2023,24,57.70933953525773
sirup za kasalj,2023,25,35.12742406493949
sirup za kasalj,2023,26,40.14562750278799
sirup za kasalj,2023,27,61.79459753027296
sirup za kasalj,2023,28,54.07027283898884
sirup za kasalj,2023,29,0.0
sirup za kasalj,2023,30,54.07027283898884
sirup za kasalj,2023,31,56.64504773608355
sirup za kasalj,2023,32,66.94414732446238
sirup za kasalj,2023,33,56.64504773608355
sirup za kasalj,2023,34,61.79459753027296
sirup za kasalj,2023,35,118.43964526635651
sirup za kasalj,2023,36,87.54234650122002
sirup za kasalj,2023,37,72.09369711865179
sirup za kasalj,2023,38,118.43964526635651
sirup za kasalj,2023,39,126.16396995764063
sirup za kasalj,2023,40,180.23424279662947
sirup za kasalj,2023,41,151.9117189285877
sirup za kasalj,2023,42,146.76216913439828
sirup za kasalj,2023,43,128.73874485473533
sirup za kasalj,2023,44,187.9585674879136
sirup za kasalj,2023,45,162.21081851696653
sirup za kasalj,2023,46,208.55676666467124
sirup za kasalj,2023,47,159.6360436198718
sirup za kasalj,2023,48,157.0612687227771
sirup za kasalj,2023,49,208.55676666467124
sirup za kasalj,2023,50,216.28109135595537
sirup za kasalj,2023,51,247.17839012109184
sirup za kasalj,2023,52,257.47748970947066
sirup za kasalj,2024,1,224.00541604723946
sirup za kasalj,2024,2,187.9585674879136
sirup za kasalj,2024,3,180.23424279662947
sirup za kasalj,2024,4,205.98199176757652
sirup za kasalj,2024,5,205.98199176757652
sirup za kasalj,2024,6,136.46306954601945
sirup za kasalj,2024,7,72.09369711865179
sirup za kasalj,2024,8,90.11712139831474
sirup za kasalj,2024,9,90.11712139831474
sirup za kasalj,2024,10,92.69189629540944
sirup za kasalj,2024,11,74.66847201574649
sirup za kasalj,2024,12,84.96757160412533
sirup za kasalj,2024,13,64.36937242736767
sirup za kasalj,2024,14,43.77117325061001
sirup za kasalj,2024,15,56.64504773608355
sirup za kasalj,2024,16,66.94414732446238
sirup za kasalj,2024,17,48.92072304479942
sirup za kasalj,2024,18,46.34594814770472
sirup za kasalj,2024,19,54.07027283898884
sirup za kasalj,2024,20,54.07027283898884
sirup za kasalj,2024,21,72.09369711865179
sirup za kasalj,2024,22,69.51892222155708
sirup za kasalj,2024,23,48.92072304479942
sirup za kasalj,2024,24,0.0
sirup za kasalj,2024,25,0.0
sirup za kasalj,2024,26,0.0
sirup za kasalj,2024,27,43.77117325061001
sirup za kasalj,2024,28,74.66847201574649
sirup za kasalj,2024,29,0.0
sirup za kasalj,2024,30,48.92072304479942
sirup za kasalj,2024,31,43.77117325061001
sirup za kasalj,2024,32,0.0
sirup za kasalj,2024,33,48.92072304479942
sirup za kasalj,2024,34,0.0
sirup za kasalj,2024,35,61.79459753027296
sirup za kasalj,2024,36,0.0
sirup za kasalj,2024,37,82.39279670703061
sirup za kasalj,2024,38,100.41622098669356
sirup za kasalj,2024,39,82.39279670703061
sirup za kasalj,2024,40,105.56577078088297
sirup za kasalj,2024,41,128.73874485473533
sirup za kasalj,2024,42,180.23424279662947
sirup za kasalj,2024,43,144.18739423730358
sirup za kasalj,2024,44,77.2432469128412
sirup za kasalj,2024,45,0.0
sirup za kasalj,2024,46,157.0612687227771
sirup za kasalj,2024,47,146.76216913439828
sirup za kasalj,2024,48,108.14054567797768
sirup za kasalj,2024,49,90.11712139831474
sirup za kasalj,2024,50,121.0144201634512
sirup za kasalj,2024,51,136.46306954601945
sirup za kasalj,2024,52,175.08469300244005
sirup za kasalj,2025,1,141.61261934020885
sirup za kasalj,2025,2,105.56577078088297
sirup za kasalj,2025,3,82.39279670703061
sirup za kasalj,2025,4,139.03784444311415
sirup za kasalj,2025,5,131.31351975183003
sirup za kasalj,2025,6,128.73874485473533
sirup za kasalj,2025,7,121.0144201634512
sirup za kasalj,2025,8,136.46306954601945
sirup za kasalj,2025,9,126.16396995764063
sirup za kasalj,2025,10,90.11712139831474
sirup za kasalj,2025,11,59.219822633178254
sirup za kasalj,2025,12,110.71532057507238
sirup za kasalj,2025,13,82.39279670703061
sirup za kasalj,2025,14,92.69189629540944
sirup za kasalj,2025,15,0.0
sirup za kasalj,2025,16,74.66847201574649
sirup za kasalj,2025,17,56.64504773608355
sirup za kasalj,2025,18,61.79459753027296
sirup za kasalj,2025,19,54.07027283898884
sirup za kasalj,2025,20,87.54234650122002
sirup za kasalj,2025,21,72.09369711865179
